category,datetime,headline,id,image,related,source,summary,url,articles
company,1623065700,Wall Street in Fives - Must Read Lists at Midday AAPL;BX;QTS;VMC;MRNA;BIIB;V;CHRW;ETSY;WERN;ARCB;AMZN;GME;AMC;BB;PSTH;SSNLF;GOOG;GOOGL;MGNI;CDXC;WMT;MIC;KKR;RIG;SMBMF;MGI;GIII;BBCP;TYL;HURC;HYW,67992029,https://image.thefly.com/catalog/201810/img_66.png,AAPL,Thefly.com,<p>Get caught up quickly on the top news and ...,https://finnhub.io/api/news?id=b005d648459ae4af201c5cbaad153848292630229b92b569bfc0bd2813ebc12c,"Get caught up quickly on the top news and calls moving stocks with these Top Fives, as compiled by the editors of The Fly.  1. STOCK NEWS:   2. WALL STREET CALLS:   3. AROUND THE WEB:   4. ﻿MOVERS:   5. EARNINGS/GUIDANCE:   INDEXES:  Near midday, the Dow was down 114.83, or 0.33%, to 34,641.56, the Nasdaq was up 22.14, or 0.16%, to 13,836.63, and the S&P 500 was down 9.33, or 0.22%, to 4,220.56. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Apple -0.72 (-0.57%) Blackstone +1.16 (+1.24%) QTS Realty Trust +13.44 (+20.78%) Vulcan Materials -1.47 (-0.82%) Moderna +17.78 (+8.63%) Biogen +0.16 (+0.06%) Visa +0.38 (+0.17%) C.H. Robinson +2.09 (+2.17%) Etsy +4.9 (+2.98%) Werner -0.39 (-0.85%) ArcBest -5.13 (-7.35%) Amazon.com -13.89 (-0.43%) GameStop +23.36 (+9.41%) AMC Entertainment +8.17 (+16.99%) BlackBerry +1.72 (+12.41%) Pershing Square Tontine Holdings +1.16 (+5.26%) Samsung + (+0.00%) Alphabet +4.8 (+0.20%) Alphabet Class A +1.12 (+0.05%) Magnite +3.59 (+12.48%) ChromaDex +0.3 (+3.35%) Walmart -1.24 (-0.87%) Macquarie Infrastructure +3.85 (+11.00%) KKR -0.95 (-1.71%) Transocean -0.36 (-8.13%) Sembcorp Marine + MoneyGram -0.75 (-6.75%) G-III Apparel +2.1 (+6.67%) Concrete Pumping +0.33 (+3.88%) Tyler Technologies +3.97 (+0.98%) Hurco Companies -1.76 (-4.66%) Hywin Holdings -0.14 (-1.70%) Today’s most popular companies and stories Stitch Fix +2.74 (+4.94%) REV Group +0.345 (+1.79%) Marvell -0.42 (-0.86%) Nvidia +1.83 (+0.26%) Qualcomm -0.96 (-0.71%) Snowflake +8.13 (+3.35%) Amazon.com -7.56 (-0.24%) Amazon.com -7.56 (-0.24%) Walmart -0.95 (-0.67%) 1 of  Top Stories Earnings calls, analyst events, roadshows and more 1 of  This week’s upcoming IPOs and secondary offerings Special Comments Some content is locked.  Special Comments Some content is locked.  Special Comments Ratings Some content is locked.  Special Comments Ratings Some content is locked.  Special Comments Some content is locked.  Special Comments Ratings Some content is locked.  Special Comments Ratings Some content is locked.  Special Comments Ratings Some content is locked.  Special Comments Some content is locked.  Special Comments Some content is locked.  Special Comments Some content is locked.  Special Comments Some content is locked.  Fly Cast Learn more »"
company,1623065280,Here's Why Digital Turbine Stock Dropped 12% in May,68004809,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?497347555,AAPL,Nasdaq,"What happened 
Shares of mobile-advertising technology company Digital Turbine (NASDAQ: APPS) were down 12.3% in May, according to data provided by S&P Global Market Intelligence. Early in the month, the stock was actually down closer to 25% without any company-specific news.",https://finnhub.io/api/news?id=d37ec8f97cc65789a65a9b250a2c35b686c2460b2c0cdaee163726117466ee4b,
company,1623064627,Answering Your Money Questions,67990218,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1980377087,AAPL,Nasdaq,"We just can't get enough of Motley Fool contributor Dan Caplinger. In this episode of Motley Fool Answers, he helps us answer your questions about SPACs, variable universal life insurance, maximizing accounts, hopes for Gen X, and more.",https://finnhub.io/api/news?id=a7eac4134cfed6604b054d6edae2ebbcd590d999594f8b39336f4eb8b2a9861a,
company,1623063960,Apple Developers Seek App Store Modifications at Annual Conference: WSJ,67994925,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/tim_cook_2017_1.jpg,AAPL,Benzinga,Apple Inc’s (NASDAQ: AAPL) weeklong annual conference for software developers from June 7 arrives on the heels of Apple’s legal tussle with “Fortnite...,https://finnhub.io/api/news?id=54a26b8b7e6c532edb14acc90850bfe9f62d3449f8ce079008b25c82b0a3c04e,"Apple Inc’s (NASDAQ: AAPL) weeklong annual conference for software developers from June 7 arrives on the heels of Apple’s legal tussle with “Fortnite” maker Epic Games Inc, which underscored the growing animosity with some developers from Apple’s alleged monopoly status, the Wall Street Journal reports. What Happened: Some developers hated Apple’s latest new digital-ad industry-disrupting privacy rules while others detested App Store’s 30% commission on digital revenue. Apple has refuted the monopoly allegations. The iPhone maker justified its commission as in line with rivals’ and the fair for the value it has created. Apple had blamed Epic for attempting to bypass its fair dues. Apple halved its app store commission to 15% for apps with $1 million or less in revenue after the August Epic lawsuit. Interestingly, only a small share of apps generates over $1 million. Apple is estimated to showcase its latest operating systems, including iOS 15, with additional privacy features, changes to notifications, and messaging system features, which compete against Facebook Inc’s (NASDAQ: FB) messaging app WhatsApp. Facebook protested Apple’s 2020 plans of introducing new privacy tools in its iOS 14 mobile operating system over ad business disruption concerns. Apple’s privacy-policy changes, including user tracking consent, have fueled developers’ concerns. Though Apple defended the policy citing user privacy protection, Facebook calls it foul play. Apple’s 2020 billings and sales facilitated by its App Store rose an estimated 24% to $643 billion compared to 2019, fueled by quarantined users. The shares almost doubled in value in 2020. The number of available apps in the App Store has grown from 500 in 2008 to 1.8 million at present. Why It Matters: Apple spends over $50 million on the conference with 6,000 developer attendees in person and tens of millions more online. The 2021’s 200-plus sessions were being held virtually. The Epic trial judge confronted Apple with survey data that disclosed 39% of developers were either very dissatisfied or somewhat dissatisfied with Apple’s distribution services. Interestingly, over 90% of Apple developers do not plan to sever ties, Reuters reports based on Creative Strategies CEO Ben Bajarin. Smaller independent developers who paid smaller fees preferred Apple compared to larger company developers who pay higher fees. Over 50% of the developers sought a fee cap at 10% and more clarity over app rejection and a possible remedy. Price action: AAPL shares traded lower by 0.77% at $124.92 in the market session on the last check Monday. © 2021 Benzinga.com. Benzinga does not provide investment advice. All rights reserved. Posted-In: Wall Street JournalNews Tech Media Best of Benzinga Thank you for subscribing! If you have any questions feel free to call us at 1-877-440-ZING or email us at vipaccounts@benzinga.com"
company,1623062616,S&P 500 And Sectors: Core Earnings Vs. GAAP Net Income Through Q1'21,67989756,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1250581414/medium_image_1250581414.jpg,AAPL,SeekingAlpha,This report focuses on the Core Earnings of each S&P 500 sector and highlights which sectors are seeing the biggest rebound from the COVID-19-induced downturn in 2020.,https://finnhub.io/api/news?id=221d828c09b04ce11817ec15faafd6ea789abc2ee766db866b37464db2691806,
company,1623062065,"Dow Movers: DOW, V",67991411,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1828416972,AAPL,Nasdaq,"In early trading on Monday, shares of Visa topped the list of the day's best performing Dow Jones Industrial Average components, trading up 1.3%.  Year to date, Visa registers a 6.6% gain.",https://finnhub.io/api/news?id=58b397b1f3bcd85bc35edc09edd8fba1693ac3705c4108b7169e9ed4fea581ce,
company,1623061080,"On The Doorstep: S&P 500 Begins Week Close To Record Highs, With Inflation Data Up Next",67992739,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/money-767778_1920_55.jpg,AAPL,Benzinga,"After stocks came within inches of a new record high on Friday following the “Goldilocks” May jobs report, the new week starts with investors mulling inflation,...",https://finnhub.io/api/news?id=f5fbc1cdff2ad312ec892775f53e640d6010069ed5cee4ab575a0de17905baa7,"After stocks came within inches of a new record high on Friday following the “Goldilocks” May jobs report, the new week starts with investors mulling inflation, infrastructure talks, and an up-and-down Tech sector.  The consumer price index for May due Thursday and infrastructure legislation in Washington take the spotlight this week. Progress on that legislation could potentially give the Materials, Energy, and Industrial sectors a boost, while the inflation data might give investors more clues about the state of the economy following last week’s payrolls data.  With all this to think over, the market barely moved overnight in pre-market trading and looks a bit flat to start the week. Even the volatile commodity markets are mostly treading water this morning, and so are bonds.  Friday’s high of 4233 for the S&P 500 Index (SPX) put it just five points away from the all-time peak posted a month ago today. Breaking through that 4238 barrier and closing above it in any sort of meaningful way might be what the SPX needs to crack open the narrow trading range it’s been in since early April, marked by relatively light daily moves. Overall, the SPX hasn’t traded below 4056 or above 4238 over the last two months. That’s a range of just 4% of the average SPX value for that time frame. Some of the fear that haunted Wall Street ahead of the jobs report seems to have dissipated. You can perhaps see that in the Treasury market, where the 10-year yield fell back toward recent lows to finish Friday near 1.55%, not far from long-term support that technical analysts see at 1.52%. It’s at 1.57% early Monday. Volatility also fell on Friday.  Meanwhile, the relationship between Wall Street and Tech stocks lately is like a teenage love affair. All smiles and hugs one day, ignoring each other the next.  Friday was another case of market puppy love for Tech after the jobs report appeared to lower the chance of a near-term Fed tapering its monetary stimulus. A tapering, if it happens, could mean higher Treasury yields, which often hurts growth stocks like some in the Tech sector.  A bit of Friday’s Tech strength might also have come in anticipation of this week’s Apple (NASDAQ: AAPL) Worldwide Developers Conference (WWDC). Things kick off this morning with a speech from AAPL CEO Tim Cook. WWDC is the venue Apple uses to reveal the next operating system for the iPhone. iOS 15 will likely be the most important software update to come out of the conference, Tech publication Wired noted. So consider keeping an eye on anything coming out of that conference this week if you want more direction on where Tech might go from here. AAPL hasn’t performed well so far this year, but you can’t overlook its $2.1 trillion market cap and the impact that can have on broader indices.  Tech gains Friday took a lot of their momentum from the semiconductor sub-sector, which rose nearly 2.5%. It may feel like the Philadelphia Semiconductor Index (SOX) has done nothing but rise this year, but it actually treaded water much of the time and is up about 12% year-to-date, right about even with the SPX. The usual suspects like Nvidia (NASDAQ: NVDA), Advanced Micro Devices (NASDAQ: AMD), and Intel (NASDAQ: INTC) helped chips finish last week with a boom, but we’ll see if investors continue to show the same appetite in the coming days.  Another stock in the spotlight today is Biogen (NASDAQ: BIIB), which awaits an FDA decision on whether to approve BIIB’s Alzheimer’s disease drug. The stock moved higher in pre-market trading, but an FDA advisory panel of outside experts has recommended against approval, and the FDA usually follows its panels’ advice. This might be an interesting one to watch.  They weren’t showing much appetite for the dollar going into the weekend, as the U.S. Dollar Index ($DXY) fell back near its psychological support level of 90. Earlier last week the dollar had started moving higher, perhaps on hopes of a major jump in U.S. May jobs growth. The dollar got a bit firmer early Monday but it’s nothing to write home about.  The jobs growth number of 559,000 was solid but not eye-popping, and didn’t exactly scare the children, so to speak, about the chance of any near-term Fed stimulus tapering. That may be why the dollar stepped back a bit even as the stock market kicked into higher gear to end last week. Remember, the dollar tends to be inversely correlated to commodity prices. Weakness in the greenback could provide more ammunition for crude futures, which already are the highest in seven years.  As stocks inch toward record highs, another metric keeps losing ground. Volatility, represented by the Cboe Volatility Index (VIX) dropped below 17 on Friday after a failed test of the 20 level earlier in the week. With Friday’s jobs report possibly reducing tension a bit around possible Fed tapering, it’s conceivable VIX might stay lidded. On the other hand, there’s always a chance it could get a jolt, whether it’s from the consumer price index (CPI) data due out later this week or any Fed comments.  As for the Fed, their pre-meeting quiet period is approaching. Focus is likely to turn toward next week’s Federal Open Market Committee (FOMC) meeting June 15-16, but the CPI data looms large ahead of that. Looking back once more at last Friday’s jobs report after a weekend of perspective, the headline number of 559,000 jobs created in May came in a little light, but the market seemed to like it because it potentially takes some of the inflationary pressure off.  Based on the numbers we saw, it’s unlikely that the narrative we’ve had over the last month really changes. That means every piece of news from the Fed or anything we think implies something the Fed is doing leads to this tug of war of value vs. growth vs. fixed income. It’s probably not changing much over the next month.  Meanwhile, even though crude has been on a pretty incredible tear, a lot of the other commodities have at least leveled off a bit. They’re not on quite the tear they once were, so that could also be taking inflationary pressures off the table.  Looking ahead this week, we have Thursday’s consumer price index (CPI) front and center, along with expected earnings from Chewy, Inc. (NYSE: CHWY) and GameStop (NYSE: GME). We’ll talk more about CPI tomorrow. The so-called “meme” stocks like GME and AMC Entertainment (NYSE: AMC) remain in focus after both eased slightly on Friday. It was actually kind of surprising not to see double-digit moves for either after so much drama earlier last week.  Anyone thinking of dipping their toe into any of these meme stocks should remember that elevated volatility means elevated risk. Now more than ever, have a plan for your trading and plan your risk before the trade.  That goes for any trades, even beyond the most volatile stocks. We’re approaching mid-year, so it’s not too early for long-term investors to start thinking about examining their portfolios to see what’s working and what’s not so far in 2021. Also, consider fixed income vs. stock market exposure. What you see now might not match the plan you started the year with, so check and see if any adjustments need to be made and if you remain adequately diversified.   CHART OF THE DAY:  CRUDE WAY OUT IN FRONT. The crude market (/CL—candlestick) remains on a tear, closing in on $70 a barrel as travel demand continues to rise. Other commodities ($BCOM—purple line), aren’t keeping up, as this year-to-date chart shows. They’re up just 19% so far in 2021, compared with nearly 47% for crude. A softening dollar could help inject further strength into crude and other commodities if it continues. Data Sources: Bloomberg, CME Group. Chart source: The thinkorswim® platform. For illustrative purposes only. Past performance does not guarantee future results.   Re-Constructing Jobs: One interesting point some analysts didn’t pick up about the May payrolls data came in the construction sector. While overall construction jobs fell by 20,000, 17,000 of those losses were non-residential specialty trade contractors, a business very subject to small changes in timing of various construction projects.  It’s not really something that plays out as a trend. Instead, it probably reflects various jobs starting and stopping for various reasons, and a lot of those people could have been hired back after the government stopped tracking data for the report. Keep an eye on the June construction job numbers to see if that’s reflected, or if the May number gets revised upward.  It’s stuff like this that makes these reports kind of a snapshot in time, which is why investors should consider tracking data over longer periods to see where all the different puzzle pieces fit.  A Fed President’s Take On Jobs/Inflation: Cleveland Fed President Loretta Mester, interviewed Friday on CNBC after the jobs report, didn’t say anything that could really be seen as too hawkish, pointing out that the job market still has a long way to go from recovering in the post-Covid era and that the Fed needs to continue watching data. She cast the Fed’s current role as being “deliberately patient.”  Mester doesn’t necessarily believe higher wages are leading to higher prices in some sort of inflationary spiral, as some analysts have feared. It’s something to monitor, Mester said, but she sees no signs of it yet. “At this point, I don’t think we’re anywhere near there,” she told CNBC. “This increase in wages is definitely happening…but it’s not feeding into underlying inflation yet.” Thursday’s consumer price index report for May is the next key read on the inflation picture.  Second-Half Musings: Though some major investment firms have suggested stock market growth might be muted in the second half, at least one research firm recently raised its projections for full-year market progress. Some analysts remain optimistic that the market can again push higher before the end of the year. Research firm CFRA now has an end-of-the-year estimate for the SPX of 4620, representing about a 9% projected price appreciation from Friday’s level. This forecast, CFRA said, incorporates historical precedent, fundamental forecasts, and technical considerations. Sectors with the lowest forward P/E ratios, according to CFRA, include Financials, Health Care, and Utilities. Could more investors pile into these sectors looking for relative bargains? As with everything, only time will tell. Image Sourced from Pixabay 
      The preceding article is from one of our external contributors.
      It does not represent the opinion of Benzinga and has not been edited.
       © 2021 Benzinga.com. Benzinga does not provide investment advice. All rights reserved. Posted-In: Earnings News Commodities Global Federal Reserve Markets Tech General Best of Benzinga Thank you for subscribing! If you have any questions feel free to call us at 1-877-440-ZING or email us at vipaccounts@benzinga.com"
company,1623060922,Wall Street flat; tech shares shrug off G7 tax deal,67990221,https://www.nasdaq.com/sites/acquia.prod/files/2021-06-07T111425Z_1_PH5_RTRLXPP_2_LYNXPACKAGER.JPG?59891538,AAPL,Nasdaq,"U.S. stocks were little changed on Monday as investors remained on the fence ahead of key inflation data later this week, while heavyweight technology shares largely shrugged off a deal by the world's richest nations on a global minimum corporate tax.",https://finnhub.io/api/news?id=0177678d5bd77b1ee617ff3d5d147f7aec53226e80cce4a7617caf4212ac667c,
company,1623060103,Apple developers look for App Store changes at annual conference,67991468,https://static.reuters.com/resources/r/?m=02&d=20210607&t=2&i=1564759329&r=LYNXNPEH560IS,AAPL,Reuters,"Apple Inc Chief Executive Tim Cook and his team address one of their most important audiences on Monday, kicking off an annual conference for app developers at a time the iPhone maker is defending itself in court over its App Store practices.",https://finnhub.io/api/news?id=9a521f5e62093a053905d38dc7df90205436456dd8281985d96f2bb7c0ec0f65,"Apple CEO Tim Cook greets developers during Apple?s Worldwide Developers Conference at Apple Park in Cupertino, California, U.S., June 7, 2021.   Brooks Kraft/Apple Inc./Handout via REUTERS   Apple Inc (AAPL.O), facing accusations from rivals that it has too much control over its App Store, on Monday outlined plans to increase user privacy and keep consumer data out of other companies’ hands, laying out features including expanded video conferencing and storing virtual government IDs on iPhones. The changes came at Apple's annual Worldwide Developers Conference for software developers, some of whom have started to complain about Apple's grip over which apps can appear on its devices, as well as its 15% to 30% commissions on digital sales. Many of the new features allow users to safeguard data, trusting the information to the Apple brand. Users will be able to scan ID cards in participating U.S. states, and the cards will be encrypted in a user's digital wallet, along with credit cards and transit cards in some U.S. cities. It is working with the U.S. Transportation Security Administration to accept the digital IDs at airports. In many cases, Apple itself cannot see all the information. The company has updated the paid version of its iCloud storage service to include a service that obscures a user's Web-browsing habits, even from Apple. Another new iCloud feature will let users hide their real email address, which has become increasingly used as an identifier for digital marketers to track users. Apple said iCloud pricing will not change with the new features. Apple also tweaked some of its apps and services in ways that could intensify its rivalries with Zoom Video Communications Inc (ZM.O) and Microsoft Corp's (MSFT.O) Teams, both of which gained prominence during the pandemic. It updated its FaceTime video chat app to allow scheduling calls with multiple attendees and making the software compatible with Android and Windows devices. Apple also introduced what it calls in-app events, a way for developers to host live events within apps and have those events featured in real time in the App Store. Video game developers, for example, could host live tournaments and market those on the App Store, which Apple's current systems are not built to handle. The move could intensify competition with Facebook Inc (FB.O), which on Monday said it was planning to launch an online events business that would be free until 2023 and thereafter will charge commissions lower than Apple’s 30% fees for the App Store.  Several of the other features Apple introduced Monday, such as the ability to snap a photo of a sign and use artificial intelligence to pluck out the written text, have been present on the rival Android operating system for several years. The rest of Apple's conference is dedicated to technical sessions for developers, some of whom have bristled at its controls and fees. Those issues have come under regulatory scrutiny and are at the heart of an antitrust lawsuit brought by “Fortnite” creator Epic Games, in which a federal judge is considering how to rule.  Apple has said its App Store practices increase the market for mobile software by creating an environment for paid apps that consumers trust, and Apple Chief Executive Tim Cook and his team did not address frayed developer relations during the presentation. Not all developers have negative sentiments, said Ben Bajarin, chief executive at Creative Strategies, who has been surveying Apple developers and found more than 90% have no plans to stop making apps for Apple devices. However, some complaints are widespread, with more than half of developers saying fees should be capped at 10%, and many wanting more clarity around reasons for rejecting apps from the App Store and how to resolve such issues, Bajarin said. Our Standards: The Thomson Reuters Trust Principles. Subscribe for our daily curated newsletter to receive the latest exclusive Reuters coverage delivered to your inbox. Thousands of government, news and social media websites across the globe were coming back online on Tuesday after getting hit by a widespread hour-long outage linked to U.S.-based cloud company Fastly Inc (FSLY.N). Reuters, the news and media division of Thomson Reuters, is the world’s largest multimedia news provider, reaching billions of people worldwide every day. Reuters provides business, financial, national and international news to professionals via desktop terminals, the world's media organizations, industry events and directly to consumers. Build the strongest argument relying on authoritative content, attorney-editor expertise, and industry defining technology. The most comprehensive solution to manage all your complex and ever-expanding tax and compliance needs. The industry leader for online information for tax, accounting and finance professionals. Information, analytics and exclusive news on financial markets - delivered in an intuitive desktop and mobile interface. Access to real-time, reference, and non-real time data in the cloud to power your enterprise. Screen for heightened risk individual and entities globally to help uncover hidden risks in business relationships and human networks. All quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays. © 2021 Reuters. All rights reserved"
company,1623060000,Apple developers look for App Store changes at annual conference ,68011205,,AAPL,Reuters,"Apple Inc Chief Executive Tim Cook and his team address one of their most important audiences on Monday, kicking off an annual conference for app developers at a time the iPhone maker is defending itself in court over its App Store practices.",https://finnhub.io/api/news?id=ba68fba49c0e15942cd22e2bb7d69aba5e5a3e29d29530fe91e41ea58a83c944,"Apple CEO Tim Cook greets developers during Apple?s Worldwide Developers Conference at Apple Park in Cupertino, California, U.S., June 7, 2021.   Brooks Kraft/Apple Inc./Handout via REUTERS   Apple Inc (AAPL.O), facing accusations from rivals that it has too much control over its App Store, on Monday outlined plans to increase user privacy and keep consumer data out of other companies’ hands, laying out features including expanded video conferencing and storing virtual government IDs on iPhones. The changes came at Apple's annual Worldwide Developers Conference for software developers, some of whom have started to complain about Apple's grip over which apps can appear on its devices, as well as its 15% to 30% commissions on digital sales. Many of the new features allow users to safeguard data, trusting the information to the Apple brand. Users will be able to scan ID cards in participating U.S. states, and the cards will be encrypted in a user's digital wallet, along with credit cards and transit cards in some U.S. cities. It is working with the U.S. Transportation Security Administration to accept the digital IDs at airports. In many cases, Apple itself cannot see all the information. The company has updated the paid version of its iCloud storage service to include a service that obscures a user's Web-browsing habits, even from Apple. Another new iCloud feature will let users hide their real email address, which has become increasingly used as an identifier for digital marketers to track users. Apple said iCloud pricing will not change with the new features. Apple also tweaked some of its apps and services in ways that could intensify its rivalries with Zoom Video Communications Inc (ZM.O) and Microsoft Corp's (MSFT.O) Teams, both of which gained prominence during the pandemic. It updated its FaceTime video chat app to allow scheduling calls with multiple attendees and making the software compatible with Android and Windows devices. Apple also introduced what it calls in-app events, a way for developers to host live events within apps and have those events featured in real time in the App Store. Video game developers, for example, could host live tournaments and market those on the App Store, which Apple's current systems are not built to handle. The move could intensify competition with Facebook Inc (FB.O), which on Monday said it was planning to launch an online events business that would be free until 2023 and thereafter will charge commissions lower than Apple’s 30% fees for the App Store.  Several of the other features Apple introduced Monday, such as the ability to snap a photo of a sign and use artificial intelligence to pluck out the written text, have been present on the rival Android operating system for several years. The rest of Apple's conference is dedicated to technical sessions for developers, some of whom have bristled at its controls and fees. Those issues have come under regulatory scrutiny and are at the heart of an antitrust lawsuit brought by “Fortnite” creator Epic Games, in which a federal judge is considering how to rule.  Apple has said its App Store practices increase the market for mobile software by creating an environment for paid apps that consumers trust, and Apple Chief Executive Tim Cook and his team did not address frayed developer relations during the presentation. Not all developers have negative sentiments, said Ben Bajarin, chief executive at Creative Strategies, who has been surveying Apple developers and found more than 90% have no plans to stop making apps for Apple devices. However, some complaints are widespread, with more than half of developers saying fees should be capped at 10%, and many wanting more clarity around reasons for rejecting apps from the App Store and how to resolve such issues, Bajarin said. Our Standards: The Thomson Reuters Trust Principles. Subscribe for our daily curated newsletter to receive the latest exclusive Reuters coverage delivered to your inbox. Thousands of government, news and social media websites across the globe were coming back online on Tuesday after getting hit by a widespread hour-long outage linked to U.S.-based cloud company Fastly Inc (FSLY.N). Reuters, the news and media division of Thomson Reuters, is the world’s largest multimedia news provider, reaching billions of people worldwide every day. Reuters provides business, financial, national and international news to professionals via desktop terminals, the world's media organizations, industry events and directly to consumers. Build the strongest argument relying on authoritative content, attorney-editor expertise, and industry defining technology. The most comprehensive solution to manage all your complex and ever-expanding tax and compliance needs. The industry leader for online information for tax, accounting and finance professionals. Information, analytics and exclusive news on financial markets - delivered in an intuitive desktop and mobile interface. Access to real-time, reference, and non-real time data in the cloud to power your enterprise. Screen for heightened risk individual and entities globally to help uncover hidden risks in business relationships and human networks. All quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays. © 2021 Reuters. All rights reserved"
company,1623059280,Apple iPhone Build Cuts to Grow: Loop Capital By Investing.com,68016066,https://i-invdn-com.investing.com/news/LYNXNPEC3P1MK_L.jpg,AAPL,Investing.com,Apple iPhone Build Cuts to Grow: Loop Capital,https://finnhub.io/api/news?id=f34660c5203bb14ad68ab6f6b49f9f50d507d5bbebe507e5ea86ab4aeb9ec97d,"Please try another search By Christiana Sciaudone Investing.com -- Apple (NASDAQ:AAPL) traded slightly lower after Loop Capital cut iPhone build estimates for the year. Shares fell 0.5% in mid-morning trading. Analyst John Donovan dropped build estimates to 205 million, though it's unclear what the previous estimate was. iPhone ships for the year should remain at between 208 million and 210 million, compared to the Street's estimate of 234 million, StreetInsider reported. Donovan points out that Air Pod production was slashed. About 146 million had originally been planned, but that was cut to 94 million, and he expects additional cuts this year.  In April, Loop Capital said massive build and shipment cuts were highly likely given their reads into the supply chain.       SHANGHAI/HONG KONG/WASHINGTON (Reuters) - Apple Inc (NASDAQ:AAPL) is in early-stage talks with China's CATL and BYD about the supply of batteries for its planned electric vehicle,... By Yasin Ebrahim
Investing.com – The S&P 500 traded sideways Tuesday as investors continue to keep their powder dry ahead of Thursday's inflation numbers, while Clover Health... Because brick & mortar store sales are rising with the reopening of the economy, we think popular retailers Foot Locker (NYSE:FL) and Sportsman's Warehouse (NASDAQ:SPWH)... Add a Comment We encourage you to use comments to engage with users, share your perspective and ask questions of authors and each other. However, in order to maintain the high level of discourse we’ve all come to value and expect, please keep the following criteria in mind:  Perpetrators of spam or abuse will be deleted from the site and prohibited from future registration at Investing.com’s discretion. Are you sure you want to block %USER_NAME%? By doing so, you and %USER_NAME% will not be able to see
any of each other's Investing.com's posts. %USER_NAME% was successfully added to your Block List Since you’ve just unblocked this person, you must wait 48 hours before renewing the block. I feel that this comment is: Thank You! Trade With A Regulated Broker"
company,1623056346,Wall Street set for muted open as investors await inflation data,67990224,https://www.nasdaq.com/sites/acquia.prod/files/2021-06-07T111425Z_1_PH5_RTRLXPP_2_LYNXPACKAGER.JPG?346765590,AAPL,Nasdaq,"Wall Street's main indexes were set for a tepid open on Monday as investors remained on the fence ahead of key inflation data later this week, while heavyweight technology shares largely shrugged off a deal by the world's richest nations on a global minimum corporate tax.",https://finnhub.io/api/news?id=db9f1e2a03e57f8f7d501d19c386306ee50a400becaa1a3d5ec7065677684a22,
company,1623056040,G7 Agrees to Minimum 15% Corporate Tax: Reuters,67994859,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/amazon_facebook-unsplash_0.jpg,AAPL,Benzinga,"Facebook Inc (NASDAQ: FB), Amazon.com Inc (NASDAQ: AMZN), Apple Inc (NASDAQ: AAPL), Microsoft Inc (NASDAQ: MSFT), and Google-parent ...",https://finnhub.io/api/news?id=0db93a446944ad2d28103123cd5fba17fa2d6054602b529d8aa69161121fc20b,© 2021 Benzinga.com. Benzinga does not provide investment advice. All rights reserved. Posted-In: BriefsNews Tech Media Best of Benzinga Thank you for subscribing! If you have any questions feel free to call us at 1-877-440-ZING or email us at vipaccounts@benzinga.com
company,1623055270,What now for the G7 tax deal on multinationals?,68004819,https://www.nasdaq.com/sites/acquia.prod/files/2021-06-04T194959Z_1_XZ8_RTRLXPP_2_LYNXPACKAGER.JPG?764674106,AAPL,Nasdaq,The G7's weekend agreement on a global minimum corporate tax rate and arrangements for taxing multinationals paves the way for a broader deal in the coming weeks that could reshape cross-border taxation for years to come. [nL2N2NN05A],https://finnhub.io/api/news?id=21d89dfe830496da8d79b1a94d1e4ad79193495eea30c87e7fc36642d98fdbe8,
company,1623055260,This 5G Stock Is a Terrific Bargain Right Now,68004579,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1241787876,AAPL,Nasdaq,"The recent sell-off in tech stocks is a blessing for investors looking to add fast-growing companies to their portfolios at attractive valuations. Several high-growth tech companies are big bargains right now, including one that could help you take advantage of the hot 5G trend.",https://finnhub.io/api/news?id=390d7b0846031223623732c39eef6580525839764adefd6e602d466e4a931b4e,
company,1623054600,Google Puts Another Dent In Facebook's Data Machine With Android 12 Privacy,67989144,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1186520428/medium_image_1186520428.jpg,AAPL,SeekingAlpha,Google has very quietly added a feature like Apple’s App Tracking Transparency to Android 12. See how this puts another small but significant dent in Facebook’s finely-tuned Data Machine.,https://finnhub.io/api/news?id=7ccb7c7be257b33b875d25a9a2e2a0f39c361c6e7434358b76a554651e5a68be,
