category,datetime,headline,id,image,related,source,summary,url
company,1622563184,Robinhood adds three new board members ahead of planned listing,67961110,https://static.reuters.com/resources/r/?m=02&d=20210601&t=2&i=1564103199&r=LYNXNPEH501UT,AAPL,Reuters,"Robinhood Markets Inc has appointed three new directors to its board ahead of its planned stock market listing, the online brokerage said in a blog post on Tuesday.",https://finnhub.io/api/news?id=200ec079cd46e3cef97139722d611f2826d64dfdba77e410c26a1f623d45395c
company,1622555126,"Coinbase to allow users to use card via Apple, Google wallets",67959426,,AAPL,Reuters,Coinbase Global Inc launched a tie-up with Apple and Alphabet Inc's Google on Tuesday that will allow users to add cards from their accounts to the payment apps run by the two tech giants.,https://finnhub.io/api/news?id=2e2ce26de2c9ef359db4478620f278ae316a84447a06bcf223599e0382b60322
company,1622553507,"EU tech rules should only target dominant companies, EU lawmaker says",67963026,https://www.nasdaq.com/sites/acquia.prod/files/2021-06-01T173638Z_1_RE6_RTRLXPP_2_LYNXPACKAGER.JPG?1376467229,AAPL,Nasdaq,"Draft rules aimed at reining in the power of Facebook Inc, Alphabet Inc unit Google, Amazon.com Inc and Apple Inc should only target these U.S. tech giants, a leading EU lawmaker said, signalling a tougher stand than EU antitrust regulators.",https://finnhub.io/api/news?id=7bfc48805cd98e6277f8bb2c8853386490968aa8aed324acea4fcd1d9e3b0088
company,1622544126,"US STOCKS-Dow, S&P 500 rise on optimism about economic recovery",67961270,https://www.nasdaq.com/sites/acquia.prod/files/2021-06-01T113147Z_1_FC2_RTRLXPP_2_LYNXPACKAGER.JPG?1765418687,AAPL,Nasdaq,"The S&P 500 and the Dow rose on Tuesday, with the benchmark S&P 500 within 0.5% of its record high as investors cheered signs of an improving economy ahead of a week packed with major data that is expected to shed more light on the path of inflation.",https://finnhub.io/api/news?id=a14c3cd6efa759725cdb458da59bb852e98a6e2a15d84af6c96de79ae33bb549
company,1622542216,"Coinbase to allow users to use card via Apple, Google wallets",67963028,https://www.nasdaq.com/sites/acquia.prod/files/2021-06-01T141332Z_1_LI3_RTRLXPP_2_LYNXPACKAGER.JPG?535586868,AAPL,Nasdaq,Coinbase Global Inc launched a tie-up with Apple and Alphabet Inc's Google on Tuesday that will allow users to add cards from their accounts to the payment apps run by the two tech giants.,https://finnhub.io/api/news?id=4ef57eba9d79b7845bf3bbe60a107277a318e4f0f0baca6947991ae830a520bd
company,1622537822,Apple to Launch Podcast Subscription Service in June – Report,67963029,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1493160183,AAPL,Nasdaq,"According to a Reuters report, Apple (AAPL) has delayed the launch of its podcast subscription service until June. The iPhone maker initially aimed to debut the service in May but encountered problems after uploading shows onto the platform.

Apple's Podcasts have been around for years, offering free shows on a variety of topics. But in April, Apple announced it was introducing a premium podcast service that will enable listeners to support their favorite podcasters. In return, listeners will enjoy an enhanced experience with ad-free listening and access to exclusive content.

“Apple Podcasts is the best place for listeners to discover and enjoy millions of great shows…We’re excited to introduce this powerful new platform to creators around the world,” said Apple’s Internet services head, Eddy Cue.

Apple will let podcast creators set their subscription prices and decide what perks to offer to their listeners. For the opportunity to sell podcast subscriptions on Apple's platform, creators will pay a $19.99 annual fee. Additionally, Apple will take a cut of podcast subscription sales that the creators generate. The company’s commission will be 30% in the first year and 15% in subsequent years.

The premium podcast service will expand Apple’s roster of subscription services, including Apple Music and Apple TV+. The company is increasingly leaning on service sales to drive growth. (See Apple stock analysis on TipRanks)

Last week, New Street Research analyst Pierre Ferragu downgraded Apple stock to Sell from Hold, setting a price target of $90 (27.77% downside potential).

The analyst anticipates weak iPhone demand in Fiscal 2022 after record sales in Fiscal 2021.

“We see material downside risk – shipments in the 180-200m range vs. consensus at 234m,” noted Ferragu.

Despite Ferragu's bearish stance, consensus among analysts on Wall Street is a Moderate Buy based on 18 Buy, 5 Hold, and 2 Sell ratings. The average analyst price target of $156.52 implies 25.61% upside potential to the current price.



Related News:
International Paper Sells Turkish Corrugated Packaging Business for €66M
Japan Enlists TSMC to Advance Chip Technology – Report
BP Exploring Algeria Assets’ Sale to Eni – Report",https://finnhub.io/api/news?id=2a89c575de72bc67abec954ebecd7c691b12626540fad41a0994e0e2dc56ccf5
company,1622532720,"$10,000 in This ETF Could Send Your Kids to College",67963030,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?269778834,AAPL,Nasdaq,"It is never too late to start investing for your kids' college education, but the earlier you start, the much better off you will be. If college is just a few years away and you haven't saved much, your strategy will be much different than if your kids are still small, or perhaps",https://finnhub.io/api/news?id=17fba2899a9c1086ce66b271aac5b8efc5c3a2789f0805108ad19c778c15fa76
company,1622531106,"One of the worst-performing Dow stocks in May could have 25% upside, Piper Sandler analyst says",67961228,https://image.cnbcfm.com/api/v1/image/106611115-1594396714891gettyimages-1225946432.jpeg?v=1622233644,AAPL,CNBC,"The Dow Jones Industrial Average ended May nearly 2% higher, but not all its components joined in on the rally. Our traders share their favorites. ",https://finnhub.io/api/news?id=0c23789f2f3d73bed1d2948b16a894248ca6f18ab2744b99eef9c43d4905883d
company,1622513220,Digital music firm Believe sets IPO range at 19.50-22.50 euros/share,67956720,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1038073431,AAPL,Nasdaq,"Digital music company Believe, which scouts out singers and helps them to launch online, on Tuesday said it had set the price range for its initial public offering (IPO) in Paris at 19.50 to 22.50 euros per share.",https://finnhub.io/api/news?id=604ddc45389ac00a22eff0094a7a31ece6108a3d5019e1ed437b6729573514b8
company,1622512706,Japan Enlists TSMC to Advance Chip Technology – Report,67959126,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?201203915,AAPL,Nasdaq,"Taiwan Semiconductor Manufacturing Co. (TSM) or TSMC will collaborate with Japanese companies on a government-backed project to advance chipmaking technologies in Japan.

According to Nikkei Asia, Japan’s position in the global semiconductor industry has been declining. In a bid to improve the country’s competitiveness, the government sought TSMC’s help. 

As a result, TSMC will set up a research and development facility in Japan in partnership with the government. It will use that facility to collaborate with more than 20 Japanese companies on semiconductor technology advancements. The participating companies will include Ibiden, Asahi Kasei, Shin-Etsu Chemical, Shibaura Mechatronics, and Nagase.

TSMC will invest about $337 million in the project, which is about half of the project’s cost. The Japanese government will also fund the project. The research facility will be set up at the National Institute of Advanced Industrial Science and Technology in Ibaraki Prefecture. The project will begin with a trial before entering full operation in 2022.

In addition to helping advance Japan’s chip technology, the Japanese government is also expecting TSMC to set up a manufacturing plant in the country. TSMC is the world’s largest contract chipmaker with customers including Apple (AAPL) and Qualcomm (QCOM). (See TSMC stock analysis on TipRanks)

On April 15, Susquehanna analyst Mehdi Hosseini reiterated a Sell rating on TSM but raised the price target from $83 to $85, implying 27.57% downside potential. The analyst observed that TSMC’s $100 billion capex plan would drive revenue growth for the next three years, but depreciation and higher operating expenses will weigh on earnings. 

“Strengthening demand environment, in our opinion, is enabling TSM to increase wafer prices across most nodes, though the sustainability of wafer price increase into 2022 and beyond is not clear,” noted Hosseini.

Consensus among analysts on Wall Street is a Hold based on 1 Buy, 2 Hold, and 1 Sell ratings. The average analyst price target of $83 implies a 29.28% downside potential from the current price.

TSM scores a “Perfect 10” on TipRanks’ Smart Score rating system, suggesting the stock is likely to outperform the market.



Related News:
Verizon Partners with AiFi to Enable Seamless Shopping At Indy 500
Bank of Nova Scotia Earnings Preview: Here’s What to Expect
Airbnb: A Category Leader Poised for Long-Term Growth",https://finnhub.io/api/news?id=1b4b5d6751bb88ed520d01b299795e274161bcf559dba1f1e0fca90d59372301
